,id,tweet,subtask_a,subtask_b,subtask_c
216,90990,"['u', 'r', 'lifeline', '❤', '🙏', '😂']",NOT,,
217,65785,"['always', 'thought', 'h', 'ford', 'level', 'headed', 'guy', 'guess', 'note', 'ford', 'climate', 'change', 'summerfall', 'winterspring', 'happens', 'every', 'year', 'get']",NOT,,
218,38837,"['yeah', 'need', 'made', 'bullshit', 'protestors', 'antifa', 'lol', 'time', 'epic', 'beatdown', '😉']",OFF,UNT,
219,94182,"['unfortunately', 'youre', 'right', 'keep', 'real', 'assault', 'weapon']",NOT,,
220,77653,"['real', 'rocky', '🔥', '🔥', '🔥', 'oh', 'god']",NOT,,
221,27238,"['thank', 'everyone', 'making', 'possible', 'amazing', 'beautiful', 'bear', 'im', 'member', 'oliver', 'army', 'appreciate', 'everything', 'make', 'life', 'better']",NOT,,
222,12892,"['“', 'yeah', 'got', 'everything', 'sorted', 'needed', 'sorted', '”', 'still', 'taking', 'small', 'sip', 'wine', 'unusual', 'emily', 'guessed', 'jj', '’', 'profile']",NOT,,
223,16885,"['way', '’', 'move', 'haiti', 'liberal', 'seem', 'make', 'shit', 'hole', 'large', 'city', 'go', 'somewhere', '’', 'already', 'shit', 'hole', '’', 'work']",OFF,TIN,GRP
224,46581,['yes'],NOT,,
225,41517,"['tried', 'went', 'nowhere', 'he', 'pro', 'gun', 'control', 'done']",NOT,,
226,22717,"['could', 'killed', 'many', 'hunting', 'rifle', 'time', 'vantage', 'close', 'hour', 'police', 'entered', 'room', 'actual', 'shooting', 'min', 'making', 'gun', 'control', 'going', 'get', 'people', 'killed', 'need', 'smarter']",NOT,,
227,88539,"['aha', 'yes', 'see', 'individual', 'sense', 'needing', 'belong', 'winning', 'team', 'constant', 'conditioning', 'selfdevaluation', 'see', 'strong', 'sense', 'q', 'side', 'lefthillaryantifa', 'side', 'well', 'regardless', 'think', 'theyre', 'winning']",NOT,,
228,65786,"['oh', 'know', 'dont', 'know', 'talking', 'dont', 'see', 'tweet', 'repling', 'lol']",NOT,,
229,54437,"['another', 'demonstration', 'gun', 'free', 'zone', '’', 'work', 'brought', 'liberal', 'likely', 'support', 'stricter', 'gun', 'control']",NOT,,
230,19514,"['shouldnt', 'pussy', 'grabbing', 'one', 'wearing', 'glove', 'handling', 'food', 'maga', 'url']",OFF,TIN,IND
231,57943,"['plan', 'environment', 'even', 'conservative', 'able', 'understand', 'able', 'live', 'planet', 'make', 'money']",NOT,,
232,66328,"['happens', 'tell', 'white', 'liberal', 'dont', 'get', 'congratulate', 'woke', 'put', 'money', 'mouth', 'simple', 'fact', 'life', 'break', 'brain']",NOT,,
233,34317,"['antifa', 'doesnt', 'beat', 'facsists', 'try', 'get', 'change', 'mind', 'know', 'lost', 'cause', 'try', 'change', 'fascist', 'mind', 'scare', 'hiding', 'demoralize', 'stop', 'spread', 'hateful', 'ideology', 'forcing', 'view', 'others']",OFF,TIN,IND
234,44837,"['soros', 'root', 'everything', 'anything', 'anti', 'american', 'money', 'hollywood', 'way', 'islam', 'antifa', 'illegals', 'url']",NOT,,
235,36289,"['fire', 'morning', 'joe', 'cut', 'cloth', 'conservative', 'misogyny', 'bigotry', 'always', 'display', 'responsible', 'trump', 'url']",OFF,TIN,GRP
236,80570,"['truly', 'got', 'idiotic', 'thing', 'ive', 'ever', 'seen']",OFF,UNT,
237,43185,"['brigitte', 'gabriel', 'experienced', 'life', 'would', 'nightmare', 'sounding', 'alarm', 'american', 'buy', 'book', 'pay', 'attention', 'warning', 'america']",NOT,,
238,86477,"['work', 'want', 'control', 'population', 'australian', 'gun', 'control', 'effect', 'homicide']",OFF,TIN,OTH
239,67080,"['poor', 'baby']",NOT,,
240,96270,"['antifa', 'democrat', 'dixiecrats', 'kkk', 'url', 'url']",NOT,,
241,44015,"['liberal', 'ruin', 'everything']",OFF,TIN,GRP
242,48060,"['dont', 'forget', 'telling', 'primarily', 'black', 'liberal', 'audience', 'conservative', 'want', 'put', 'back', 'chain']",NOT,,
243,31065,"['sad', 'exploited', 'also', 'reputation', 'destroyed', '’', 'read', '’', 'part', 'antifa']",NOT,,
244,11411,"['thats', 'happens', 'let', 'liberal', 'get', 'hold', 'gun', 'would', 'good', 'place', 'start', 'gun', 'control', 'ban', 'liberal', 'getting', 'gun']",OFF,TIN,GRP
245,10133,"['look', 'happy', 'maga']",OFF,TIN,IND
246,22128,"['trump', 'proposes', 'racial', 'profiling', 'tactic', 'start', 'thinking', 'url']",NOT,,
247,36518,"['introducing', 'sweet', 'sweet', 'baby', 'king', 'always', 'sooo', 'nice', 'try', 'sit', 'sofa', 'never', 'attack', 'url']",NOT,,
248,59559,"['gone', 'tho', 'inputed', 'bottom', 'top', 'first', 'second', 'tweet', 'good', 'tmart', '👍', '🏻']",NOT,,
249,99618,"['exactly', 'record', 'basically', 'saying', 'president', 'law', 'noted', 'gop', 'fine', 'rudy', 'issue', 'url']",NOT,,
250,53309,"['kamala', 'harris', 'new', 'dem', 'emperor', 'clothes', 'taxpayer', 'funded', '‘', 'unprecedented', '’', 'armed', 'protection', 'gun', 'control', 'sen', 'kamala', 'harris', 'url', 'via']",NOT,,
251,29497,"['yet', 'fat']",OFF,TIN,IND
252,84329,"['plenty', 'evidence', 'guilty', 'hill', 'accused', 'since', 'conf', 'hearing', 'arent', 'guiltyinnocence', 'got', 'bench', 'time', 'diff', 'journalist', 'dont', 'call', 'white', 'supremacyaltright', 'antifa', 'pick']",NOT,,
253,50315,"['’', 'understand', 'capablities', 'despite', 'proof', 'economy', 'hypothesis', 'lied', 'liberal', 'entire', 'life', 'believing', 'told', 'liberal', 'medium', 'made', 'bill', 'clinton', 'look', 'good', 'could', 'trump']",NOT,,
254,97959,"['oath', 'must', 'subpoenaed', 'testify', 'lifetime', 'appointment', 'stake', 'please', 'right', 'time', 'amp', 'allow', 'orrin', 'hatch', 'already', 'made', 'mind', 'lying', 'allowed', 'question', 'kind', 'question', 'could', 'invite', 'lawsuit']",NOT,,
255,66524,"['’', 'best']",NOT,,
256,97300,"['joke', 'gem', 'alright', 'racist', 'phony', 'right', 'along', 'racist', 'phony', 'think', 'follow', 'second', 'account', 'block', 'speak', 'truth', 'could', 'care', 'le', 'follower', 'like', 'big', 'party', 'care', 'discriminate', 'url']",OFF,TIN,IND
257,12919,['indeed'],NOT,,
258,40855,"['im', 'little', 'concerned', 'q', 'follower', 'slowly', 'become', 'sort', 'right', 'wing', 'sjw', 'antifa', 'thingie', 'also', 'excuse', 'horrible', 'english', 'native', 'languase', 'didnt', 'much', 'schooling', 'im', 'sorry', 'suck', '😅']",NOT,,
259,84100,"['yep', 'antifa', 'literally', 'hitler']",NOT,,
260,21270,"['wow', 'hot', '😍', '😍', '😍', '😗', '😗', '😗']",NOT,,
261,41818,"['deserving', 'woman', 'happy']",NOT,,
262,12435,"['ive', 'noticed', 'lot', 'conservative', 'thoroughly', 'disingenuous', 'engaging', 'twitter']",NOT,,
263,14808,"['may', 'forgotten', 'moment', 'eu', 'citizen', 'right', 'afforded', 'u', 'eu', 'citizen', '’', 'believe', 'shit', 'go', 'head']",OFF,TIN,GRP
264,82579,"['thats', 'modelling', 'plenty', 'woman', 'make', 'shit', 'ton', 'money', 'looking', 'good']",NOT,,
265,84523,"['watching', 'horizon', 'show', 'scientist', 'discovered', 'dna', 'mix', 'human', 'neanderthal', 'would', 'thought', 'trump', 'getting', 'elected', 'would', 'proof', 'enough', 'maga']",NOT,,
266,61917,"['hope', 'way', 'watch', 'tv', 'ted', 'spanking', 'liberal', 'always', 'enjoyable']",NOT,,
267,33322,"['looked', 'work', 'history', 'listed', 'board', 'leading', 'age', 'service', 'aust', 'lasa', 'come', 'medicare', 'local', 'alliancewhat', 'ever', 'hell']",OFF,UNT,
268,79251,"['look', 'mirror']",NOT,,
269,42540,"['’', 'sure', '💜']",NOT,,
270,13881,"['send', 'party', 'manifesto', 'promised', 'help', 'family', 'maybe', 'remind', 'duty', 'hostile', 'environment', 'price', 'love', 'skype', 'family', 'url']",NOT,,
271,70402,"['family', 'separated', 'border', 'fact', 'picture', 'child', 'cage', 'liberal', 'using', 'show', 'evil', 'trump', 'actually', 'taken', 'obama', 'president']",NOT,,
272,83462,"['antifa', 'people']",NOT,,
273,87206,"['people', 'vote', 'june', 'people', 'rejected', 'craven', 'worship', 'stand', 'majority', '’', 'contemptuously', 'defying', 'people', 'amp', 'ge', 'manifesto', 'amp', 'supporting', 'soros', 'undermining', 'democracy', 'instead']",NOT,,
274,87300,"['cause', 'bitch', 'playing', '😭', '😭', '😭', 'god', 'aint', 'give', 'gift', 'nothing']",OFF,TIN,GRP
275,54125,"['free', 'bird', 'return', 'muslim', 'homeland']",NOT,,
276,75848,"['mom', 'speaks', 'phone', 'compose', 'text', 'brother', 'angry', 'yell', 'phone', 'telling', 'type', 'like', 'brother', 'able', 'tell', 'even', 'yelling', '🤦', '🏻', '\u200d', '♀', '️']",NOT,,
277,14948,"['melting', 'snow', 'flake']",NOT,,
278,66798,"['’', 'victim', 'remains', 'seen', 'liberal', 'turned', 'kavanaughs', 'hearing', 'circus', 'first', 'minute', 'started']",NOT,,
279,80497,"['coming', 'man', 'threatened', 'try', 'kick', 'turmps', 'as', 'dont', 'take', 'set', 'ball']",OFF,TIN,IND
280,38561,"['youre', 'shocked', 'hear', 'liberal', 'want', 'centralize', 'power', 'federal', 'level']",NOT,,
281,55203,"['best', 'best', '😍', '😍']",NOT,,
282,31776,"['ilearned', 'today', 'liberal', '’', 'win', 'without', 'lying']",NOT,,
283,60916,"['fast', 'furious', 'holder', 'lol']",NOT,,
284,97277,"['getting', 'scared', 'ugly', 'man']",OFF,TIN,IND
285,63113,"['one', 'show', 'progressive', 'stand', 'watch', 'dislike', 'right', 'left', 'evenly', 'know', 'right', 'start', 'youve', 'never', 'seen', 'show', 'check', 'tube', 'insightful', '❤', '🇺', '🇸', 'maga']",NOT,,
286,59721,"['supreme', 'court', 'worthy']",NOT,,
287,53839,"['god', 'hope', 'url']",NOT,,
288,15616,['yes'],NOT,,
289,95200,"['bitch', 'url']",OFF,UNT,
290,77769,"['amp', 'terroism', 'amp', 'starvation', 'amp', 'flint', 'amp', 'poverty', 'amp', 'climate', 'change', 'amp', 'global', 'warming', 'amp', 'sex', 'trafficking', 'amp', 'bullying', 'amp', 'body', 'shaming', 'amp', 'police', 'brutality', 'amp', 'feminism', 'amp', 'gun', 'control', 'amp', 'march', 'amp', 'protest']",OFF,TIN,IND
291,65790,"['cant', 'prove', 'causation', 'either', 'conservative', 'cda', 'surely', 'love', 'idea', '𝙿𝚎𝚝𝚊𝚕𝚜', '𝙼𝚌𝙿𝙾𝚄𝚃𝚂𝙵𝚊𝚌𝚎', '¬', 'bashing', 'pm', 'cant', 'help', 'think', 'theyre', 'also', 'egging', 'former', 'continue', 'bashing', 'boost', 'fortune', 'vainly', 'url']",NOT,,
292,48548,"['republican', 'men', 'picture', 'men', 'age', 'law', 'maker', 'old', 'sorry', 'young', 'republican', 'like', 'young', 'conservative', 'born', 'year', 'age']",NOT,,
293,83751,"['liberal', '’', 'meme', 'sense', 'humor', 'knowledge', 'memeing', 'philosophy']",NOT,,
294,62541,['stunning'],NOT,,
295,62107,"['yea', 'bitch', 'right', 'getting', 'smacked', 'url']",OFF,UNT,
296,18474,"['focus', 'proud', 'boy', 'know', 'youre', 'real', 'journalist', 'kelly', 'focus', 'one', 'violence', 'antifa', 'want', 'story', 'focus', 'journalist', 'leftist', 'activist', 'constantly', 'ignoring', 'antifas', 'attack', 'people']",NOT,,
297,33096,"['hahaha', 'big', 'thigh', 'going', 'make']",OFF,TIN,IND
298,22879,"['’', 'called', 'educating', 'liberal']",NOT,,
299,81470,"['maga', 'christineford', 'trump', 'tcot', 'ccot', 'america', 'first', 'patriot', 'brett', 'kavanaugh', 'say', 'bill', 'clinton', 'whitewater', 'imperative', 'make', 'pattern', 'revolting', 'behavior', 'clear', 'piece', 'painful', 'piece', 'indeed', 'url']",OFF,TIN,IND
300,20322,"['maga', 'people', 'low', 'iq', 'gdp', 'growth', 'mean', 'literally', 'nothing', 'way', 'translate', 'higher', 'income', 'white', 'familes', 'individual', 'billion', 'go', 'company', 'government', 'job', 'create', 'labour', 'pay', 'le', 'living', 'wage', 'lmao', 'url']",OFF,TIN,IND
301,26694,"['wonna', 'get', 'paid', 'pick', 'energy', 'people', 'scream', 'shout', 'like', '’', 'kavanaugh', 'hearing', 'url']",NOT,,
302,60130,"['bro', 'go', 'watch', 'hold', 'backwood', 'interview', 'like', 'shit', 'irritating', 'lmao', 'nigga', 'mad', 'suspicious']",OFF,TIN,IND
303,54559,"['bitch', 'built', 'like', 'could', 'beat', 'as', 'want', 'url']",OFF,TIN,IND
304,34961,['trash'],NOT,,
305,14285,"['pathetic', 'man']",OFF,TIN,IND
306,25012,"['new', 'psychology', 'thinker', 'think', 'religion', 'aggressive', 'thought', 'deeply', 'think', 'hinduism', '😀', '😀', '😀']",NOT,,
307,19121,"['shouldve', 'played', 'saint', 'marie', 'instead', 'london', 'dock', 'saint', 'as', '👌']",NOT,,
308,61272,"['thank', 'goodness', 'mn', 'passive', 'aggressive', 'love']",NOT,,
309,25360,"['empty', 'prison', 'also', 'say', 'broke', 'law', 'liberal', 'logic']",NOT,,
310,56949,"['angel', 'much', 'love']",NOT,,
311,34893,"['asking', 'arrest', 'liberal', 'butthurt', 'month', 'impeachable', 'offense']",NOT,,
312,90958,"['tolerant', 'left']",NOT,,
313,42133,"['must', 'talking', 'hateful', 'conservative']",OFF,TIN,GRP
314,18834,"['thats', 'correct', 'maga']",OFF,TIN,IND
315,12741,"['show', 'single', 'case', 'antifa', 'actually', 'murdered', 'someone', 'far', 'right', 'murdered', 'someone', 'charlottesville', '🤷', 'hypocrisy', 'work', 'way']",NOT,,
316,42528,"['bobby', 'fit', 'thats', 'exactly', 'would', 'say', 'sure']",NOT,,
317,29300,"['white', 'people', 'thank', 'jesus', 'republican', 'amp', 'excrackheads', 'say', 'americahating', 'liberal', 'christian', 'many', 'exdems', 'thank', 'jesus', 'amp', 'many', 'former', 'emmy', 'watcher', 'thank', 'jesus', 'daily', 'country', 'amp', 'ability', 'turn']",NOT,,
318,14850,"['skip', 'realize', 'saying', 'become', 'professional', 'tweeter', 'kind', 'shitting', 'sport', 'caster', 'many', 'td', 'reception', 'skip', 'year']",NOT,,
319,38043,"['leftist', 'wrong', 'liberal', 'college', 'ppl', 'student', 'come', 'unmask', 'corrupt', 'woman', 'determined', 'destroy', 'good', 'judge', 'want', 'liberal', 'court']",OFF,TIN,IND
320,40340,"['feeling', 'touch', 'first', 'time', '😍', '😍', '😍']",NOT,,
321,76709,"['great', 'mark', 'great', 'one', 'levin', 'candace', 'great', 'owen', 'together', 'team', 'unbeatable', 'sent', 'liberal', 'frenzy', 'whole', 'block', 'liberal', 'voter', 'head', 'explode', 'andsadly', 'alyssa', 'milano', 'wet', 'pant', 'great', 'team']",OFF,TIN,GRP
322,22728,"['stratum', 'data', 'ai', 'data', 'hairball', 'tdavis', 'touring', 'application', 'cognitive', 'machinelearning', 'technique', 'speed', 'governance', 'data', 'url']",OFF,TIN,GRP
323,14037,"['grossly', 'misinterpreting', 'people', 'across', 'party', 'condemn', 'action', 'look', 'bill', 'davis', 'brian', 'mulroney', 'see', 'even', 'conservative', 'think', 'horrible', 'decision']",NOT,,
324,11640,"['wasnt', 'proposing', 'scare', 'tactic', 'really', 'meant', 'said', 'trump', 'easily', 'pull', 'good', 'maga', 'republican', 'easily', 'steal', 'enough', 'vote', 'gop', 'dem', 'independent', 'bring', 'fresh', 'breath', 'rotten', 'politics', 'think']",OFF,TIN,IND
325,47009,"['liberal', 'would', 'support', 'liberal', 'spent', 'million', 'get', 'liberal', 'elected', 'office', 'lib', 'fail', 'url']",OFF,TIN,GRP
326,90912,"['notice', 'everyone', 'avoids', 'tweet', '☝', '️', '☝', '️', 'might', 'think', 'referring', '😂', '😂', 'comrade', 'stalk', 'everyone', '🤟', '🤟']",NOT,,
327,97936,"['’', 'weirdly', 'vicious', 'bitter', 'extrapolate', '‘', 'everyone', 'access', 'decent', 'healthcare', '’', '‘', 'liberal', 'think', 'criminal', 'free', '’', 'reveals', 'pretty', 'brutalist', 'impenetrable', 'mind']",OFF,TIN,GRP
328,12531,"['fuck', 'game', 'watching']",OFF,UNT,
329,61448,"['grown', '😭', '😭', '😭']",NOT,,
330,23853,"['health', 'amp', 'nature', 'threat', 'uk', 'u', 'url']",NOT,,
331,58454,"['didnt', 'kavanaugh', 'need', 'term', 'guilty', 'people', 'one', 'need', 'term', 'let', 'clue', 'theyre', 'worried', 'going', 'make', 'terrible', 'impression', 'believable', 'theyre', 'trying', 'manage', 'concern']",NOT,,
332,63262,"['’', 'perpetuate', 'colonialism', 'going', 'talk', 'puertorico', 'must', 'puerto', 'ricans', 'panel', 'jeezuzfuckingchrist', 'difficult', 'diásporaenresistencia', 'url']",NOT,,
333,13136,"['anonymous', 'message', 'antifa', 'q', 'qanon', 'great', 'awakening', 'commie', 'clown', 'resistance', 'rise', 'resistance', 'url']",NOT,,
334,74670,"['antifa', 'place', 'society']",NOT,,
335,45111,"['two', 'vote', 'home', 'west', 'texas', 'stoked', 'inspiring']",NOT,,
336,72024,"['liberal', 'trashy']",OFF,TIN,GRP
337,11405,['grape'],NOT,,
338,90605,"['hello', 'somebody', 'need', 'hyukjae', 'danger', 'watching', 'fancams']",NOT,,
339,28728,"['never', 'show', 'much', 'intelligence']",NOT,,
340,98547,"['yes', 'saw', 'say', 'tapper', 'kept', 'basket', 'kept', 'coming', 'back', 'stupid', 'answer', 'finally', 'gave', '’', 'think', 'big', 'fan', 'policy', '’', 'stupid', 'please']",OFF,TIN,IND
341,98382,"['go', 'anything', 'fucked', 'head']",OFF,TIN,IND
342,80430,"['sure', 'wast', 'thinking']",NOT,,
343,68007,"['url', 'guy', 'guy', 'look', 'like', 'sheila', 'qanon', 'maga', 'greatawakening', 'crocodile', 'dundee', 'url']",NOT,,
344,88809,"['here', 'problemif', 'go', 'back', 'fast', 'furious', 'proof', 'atf', 'looking', 'influence', 'gun', 'control', 'u', 'may', 'preposterous', 'government', 'would', 'fake', 'sandy', 'hook', 'isnt', 'facilitating', 'drug', 'war', 'somewhat', 'similar']",NOT,,
345,71577,"['need', 'know', 'empty', 'inside']",OFF,TIN,IND
346,15863,"['oh', 'dear', '’', 'sorry', 'migraine', 'well', 'sending', 'prayer', '❤', '️', '😊', '🌹']",NOT,,
347,11918,"['sister', 'far', 'kindest', 'sweetest', 'person', 'alive', 'use', 'grandma', 'passed', 'may', 'woman', 'saint', 'even', 'song', 'written', 'mom', 'saint', 'written', 'child', 'course', 'url']",NOT,,
348,17391,"['liberal', 'mentally', 'unstable']",OFF,TIN,GRP
349,34443,"['authorized', 'search', 'warrant', 'mr', 'jean', 'home', 'racist', 'drug', 'test', 'premediated', 'murder', 'slandered', 'victim']",OFF,TIN,IND
350,87904,"['would', 'line', 'putz', 'know', 'conservative', 'think']",NOT,,
351,19732,"['dude', 'r', 'u', 'trolling', 'ash', 'rock', 'z', '😁', 'guy', 'hurry', 'see', 'bjp', 'govt', 'state']",NOT,,
352,52972,"['’', 'said', 'always', 'praying', 'even', 'tho', '’', 'anything', '’', 'sure', 'heart', 'broken', 'well', 'event']",NOT,,
353,20800,"['one', 'active', 'threat', 'could', 'shot', 'driving', 'need', 'gun', 'control', 'idea', 'threat', 'exists', 'hypothetical', 'excuse', 'carry', 'big', 'scary', 'gun']",NOT,,
354,39866,"['get', 'life']",NOT,,
355,18348,"['container', 'hurricane', 'donation', 'found', 'rotting', 'puerto', 'rico', 'parking', 'lot', 'url']",NOT,,
356,61093,"['followed', 'fantastic', 'maga', 'patriot', '❣', 'look', 'forward', 'following', 'back', 'thank', 'amp', 'wonderful', 'day', '🇺', '🇸', '🙏', '💕']",NOT,,
357,75384,"['suicide', 'rate', 'america', 'similar', 'country', 'strict', 'gun', 'control', 'use', 'url', 'u', 'k', 'jumping', 'cliff', 'bridge', 'common', 'method']",NOT,,
358,68664,"['joining', 'antifa']",NOT,,
359,90705,"['apparently', 'durbin', 'amnesia']",NOT,,
360,83290,"['canada', 'regulated', 'firearm', 'since', 'last', 'quarter', 'th', 'century', 'law', 'probably', 'contributed', 'canada', 'many', 'handgun', 'circulation', 'u', 'url']",NOT,,
361,22185,"['heard', 'making', 'wave']",OFF,TIN,IND
362,13257,"['’', 'anita', 'hill', 'versus', 'clarence', 'thomas', 'hope', 'confirmation', 'process', 'end', 'result', 'maga', '😊', '👍', '🏼', '👏', '🏼', '🙏', '🏼', '✌', '🏼', '👮', '🏻', '👩', '🏻', '\u200d', '✈', '️', '🇺', '🇸', '🇵', '🇷']",NOT,,
363,90575,"['boi', 'dont']",NOT,,
364,37630,"['rd', 'time', 'teacher', 'career', '’', 'parent', 'tell', 'heshe', 'praying', 'always', 'consider', 'win', '👏', '🏻', '👏', '🏻', 'teacherlife', 'prayalloftheprayers', 'url']",NOT,,
365,51377,"['welcome', 'why', 'james', 'cryin']",NOT,,
366,51635,"['funny', 'watching', 'liberal', 'sudden', 'transparent', 'warner', 'problem', 'leak', 'truth', 'issue', 'people', 'big', 'trouble', 'warner', 'likely', 'one']",NOT,,
367,14407,"['brown', 'like']",NOT,,
368,87366,"['lady', 'always', 'make', 'smileif', 'know', 'mean', '😛']",NOT,,
369,77089,"['thursday', 'thought', 'fuck', 'liberal', 'forever']",OFF,TIN,GRP
